City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
380,Salalah,OM,2021-05-17 13:14:12,17.0151,54.0924,89.6,74,20,12.66
381,Tobane,BW,2021-05-17 13:14:12,-21.95,27.9,87.8,27,0,3.94
382,Mount Isa,AU,2021-05-17 13:14:13,-20.7333,139.5,66.2,18,0,10.36
383,Kovvur,IN,2021-05-17 13:14:13,17.0167,81.7333,91.4,66,40,6.91
384,Dekar,BW,2021-05-17 13:11:18,-21.5333,21.9333,81.03,18,87,4.36
385,Iskateley,RU,2021-05-17 13:14:14,67.6803,53.1512,47.86,26,62,10.31
386,Makakilo City,US,2021-05-17 13:12:49,21.3469,-158.0858,73.4,78,40,5.75
387,Kirkuk,IQ,2021-05-17 13:13:56,35.4681,44.3922,99.43,6,100,21.03
388,Salinas,US,2021-05-17 13:10:14,36.6777,-121.6555,53.6,82,90,1.97
389,Saint-Joseph,RE,2021-05-17 13:14:15,-21.3667,55.6167,80.6,65,0,4.61
390,Kaspiyskiy,RU,2021-05-17 13:14:15,45.3929,47.3707,76.53,40,6,21.43
391,Vostok,RU,2021-05-17 13:14:16,46.4856,135.8833,50.41,57,0,6.13
392,Puerto Leguizamo,CO,2021-05-17 13:14:16,-0.1934,-74.7819,73.8,96,99,2.33
393,Grants Pass,US,2021-05-17 13:11:02,42.439,-123.3284,50.0,71,1,1.1
394,Port Antonio,JM,2021-05-17 13:14:17,18.18,-76.4612,84.99,74,20,5.75
395,The Pas,CA,2021-05-17 13:14:18,53.8251,-101.2541,37.4,81,75,12.66
396,Atar,MR,2021-05-17 13:14:18,20.5169,-13.0499,93.2,16,100,11.5
397,Banes,CU,2021-05-17 13:14:19,20.9625,-75.7186,82.4,69,40,11.5
398,Baleshwar,IN,2021-05-17 13:14:19,21.4942,86.9317,88.48,70,10,15.84
399,Luena,AO,2021-05-17 13:14:20,-11.7833,19.9167,82.4,36,0,4.61
400,Phatthalung,TH,2021-05-17 13:14:20,7.5,100.0833,82.4,89,75,3.44
401,Mogadishu,SO,2021-05-17 13:14:09,2.0371,45.3438,84.2,65,40,17.27
402,Xuddur,SO,2021-05-17 13:14:21,4.1213,43.8894,92.91,35,33,15.43
403,Baruun-Urt,MN,2021-05-17 13:14:22,46.6806,113.2792,64.0,27,5,7.58
404,Sao Domingos,BR,2021-05-17 13:14:22,-13.3983,-46.3183,77.49,45,100,7.87
405,Cosamaloapan,MX,2021-05-17 13:14:23,18.3667,-95.8,80.01,73,7,2.55
406,Soavinandriana,MG,2021-05-17 13:14:23,-19.1667,46.7333,69.28,53,65,5.86
407,Sorong,ID,2021-05-17 13:14:24,-0.8833,131.25,80.83,82,100,2.3
408,Kroya,ID,2021-05-17 13:14:24,-7.6331,109.2461,80.31,78,100,6.51
409,Coos Bay,US,2021-05-17 13:13:26,43.3665,-124.2179,50.0,93,90,1.83
410,The Valley,AI,2021-05-17 13:13:57,18.217,-63.0578,84.2,70,20,9.22
411,Tyazhinskiy,RU,2021-05-17 13:14:25,56.116,88.524,53.24,75,88,4.05
412,Piedecuesta,CO,2021-05-17 13:14:26,6.9879,-73.0495,68.0,100,75,4.61
413,Show Low,US,2021-05-17 13:11:58,34.2542,-110.0298,39.2,38,1,3.74
414,Cabedelo,BR,2021-05-17 13:14:26,-6.9811,-34.8339,82.4,74,75,10.36
415,Dasoguz,TM,2021-05-17 13:14:27,41.8363,59.9666,91.4,9,0,16.11
416,Kapit,MY,2021-05-17 13:14:27,2.0167,112.9333,75.69,98,100,0.58
417,La Rioja,ES,2021-05-17 13:14:28,42.25,-2.5,66.99,39,40,4.61
418,Bryan,US,2021-05-17 13:14:28,30.6744,-96.37,73.99,100,90,5.75
419,Tanda,IN,2021-05-17 13:14:29,26.55,82.65,103.1,15,80,6.98
420,Rio Grande,BR,2021-05-17 13:14:29,-32.035,-52.0986,55.4,100,90,10.36
421,Villarrica,PY,2021-05-17 13:14:30,-25.75,-56.4333,71.37,60,0,4.41
422,Snasa,NO,2021-05-17 13:14:30,64.2457,12.3778,54.82,69,100,8.7
423,Kerikeri,NZ,2021-05-17 13:14:31,-35.2268,173.9474,52.0,95,33,3.0
424,Guerrero Negro,MX,2021-05-17 13:14:31,27.9769,-114.0611,59.65,75,100,17.65
425,Arkhangelskoye,RU,2021-05-17 13:14:32,55.8549,35.3287,77.05,59,10,13.56
426,Leopold,AU,2021-05-17 13:14:33,-38.1833,144.4667,52.0,82,90,4.61
427,Luganville,VU,2021-05-17 13:14:33,-15.5333,167.1667,79.84,83,100,8.68
428,Dzhida,RU,2021-05-17 13:14:34,50.6772,106.1806,52.61,59,93,7.43
429,Jumla,NP,2021-05-17 13:14:34,29.2747,82.1838,61.25,58,96,4.7
430,Gurupa,BR,2021-05-17 13:14:35,-1.405,-51.64,79.05,92,31,2.21
431,Khilok,RU,2021-05-17 13:14:35,51.3674,110.4676,45.64,67,97,6.91
432,Hilversum,NL,2021-05-17 13:14:36,52.2233,5.1764,60.01,88,96,3.0
433,Leku,ET,2021-05-17 13:14:36,6.8667,38.45,71.35,73,100,5.35
434,Port Shepstone,ZA,2021-05-17 13:14:37,-30.7414,30.455,67.71,60,18,11.23
435,Bergama,TR,2021-05-17 13:14:37,39.1207,27.1805,81.0,50,20,13.8
436,Nishihara,JP,2021-05-17 13:14:38,26.1842,127.7558,80.6,89,75,10.36
437,Hofn,IS,2021-05-17 13:14:39,64.2539,-15.2082,42.8,45,75,18.41
438,Henties Bay,NA,2021-05-17 13:14:39,-22.116,14.2845,67.8,67,93,10.89
439,Burgeo,CA,2021-05-17 13:14:40,47.6167,-57.6152,44.91,72,34,6.96
440,Inuvik,CA,2021-05-17 13:14:40,68.3499,-133.7218,37.4,60,76,8.05
441,Mouzouras,GR,2021-05-17 13:14:41,35.5333,24.15,77.0,50,0,13.8
442,Hays,US,2021-05-17 13:14:41,30.0502,-98.0336,73.99,92,100,5.99
443,Laguna,US,2021-05-17 13:14:42,38.421,-121.4238,52.0,87,1,5.75
444,Ocos,GT,2021-05-17 13:14:42,14.5094,-92.1933,77.0,94,40,3.44
445,Ambon,ID,2021-05-17 13:14:43,-3.6954,128.1814,81.55,82,93,13.78
446,Awbari,LY,2021-05-17 13:14:43,26.5921,12.7805,98.62,6,78,8.79
447,Pacifica,US,2021-05-17 13:14:44,37.6138,-122.4869,52.0,93,90,5.75
448,Tobetsu,JP,2021-05-17 13:14:44,43.2169,141.5169,57.99,8,94,1.99
449,Neepawa,CA,2021-05-17 13:14:45,50.2289,-99.4664,57.0,71,40,11.5
450,Calamar,CO,2021-05-17 13:14:45,10.2511,-74.9146,84.2,84,75,5.75
451,Kaeo,NZ,2021-05-17 13:14:46,-35.1,173.7833,52.0,95,74,3.0
452,Litovko,RU,2021-05-17 13:14:46,49.2361,135.1742,58.05,55,42,7.63
453,Kazachinskoye,RU,2021-05-17 13:14:47,57.6953,93.2761,48.61,46,25,3.67
454,Waingapu,ID,2021-05-17 13:14:48,-9.6567,120.2641,77.2,82,12,8.81
455,Norman Wells,CA,2021-05-17 13:14:48,65.282,-126.8329,35.6,75,75,6.91
456,Kismayo,SO,2021-05-17 13:14:48,-0.3582,42.5454,83.25,72,81,15.37
457,Weligama,LK,2021-05-17 13:14:49,5.9667,80.4167,82.63,79,14,9.8
458,Ambovombe,MG,2021-05-17 13:14:49,-25.1667,46.0833,77.85,54,19,8.39
459,Hue,VN,2021-05-17 13:14:50,16.4667,107.6,87.8,70,20,5.75
460,Grindavik,IS,2021-05-17 13:14:50,63.8424,-22.4338,42.8,52,75,4.61
461,Coari,BR,2021-05-17 13:14:51,-4.085,-63.1414,79.7,78,100,2.15
462,Miles City,US,2021-05-17 13:13:09,46.4083,-105.8406,57.2,67,1,11.5
463,Puerto Montt,CL,2021-05-17 13:14:51,-41.4698,-72.9447,42.8,100,75,4.61
464,Kuching,MY,2021-05-17 13:14:52,1.55,110.3333,80.6,89,20,3.44
465,Rayong,TH,2021-05-17 13:14:52,12.8333,101.4333,84.99,84,20,4.61
466,Morgantown,US,2021-05-17 13:14:53,39.6295,-79.9559,55.4,76,1,3.62
467,Port Moresby,PG,2021-05-17 13:14:54,-9.4431,147.1797,78.8,94,75,9.22
468,Mongoumba,CF,2021-05-17 13:11:19,3.6415,18.5936,93.81,41,96,2.44
469,Korla,CN,2021-05-17 13:14:54,41.7597,86.1469,66.09,38,100,11.92
470,Cortez,US,2021-05-17 13:12:13,37.3489,-108.5859,51.01,39,1,2.86
471,Hamina,FI,2021-05-17 13:14:55,60.5697,27.1979,73.4,43,20,17.27
472,Dickinson,US,2021-05-17 13:14:55,29.4608,-95.0513,77.0,94,75,6.91
473,Bilibino,RU,2021-05-17 13:14:56,68.0546,166.4372,23.45,99,66,3.91
474,Northam,GB,2021-05-17 13:14:56,51.0333,-4.2167,55.0,92,19,1.99
475,Pindiga,NG,2021-05-17 13:14:57,9.9833,10.9333,91.4,52,0,11.5
476,Cadiz,ES,2021-05-17 13:14:57,36.5,-5.75,89.6,23,0,12.66
477,Vanavara,RU,2021-05-17 13:14:58,60.34,102.2797,33.66,42,76,5.37
478,Sistranda,NO,2021-05-17 13:14:58,63.7256,8.834,53.6,71,75,17.27
479,Ati,TD,2021-05-17 13:14:59,13.2154,18.3353,107.87,8,46,14.88
480,Maningrida,AU,2021-05-17 13:14:59,-12.0667,134.2667,74.68,68,17,13.29
481,Mujiayingzi,CN,2021-05-17 13:15:00,42.1167,118.7833,67.03,24,67,7.81
482,Bojnurd,IR,2021-05-17 13:15:00,37.4747,57.329,86.0,14,20,9.22
483,Sattahip,TH,2021-05-17 13:15:01,12.6664,100.9007,84.2,84,20,4.61
484,Kyabe,TD,2021-05-17 13:15:01,9.4515,18.9449,97.68,30,100,6.46
485,Abyek,IR,2021-05-17 13:15:02,36.0667,50.55,86.0,15,40,11.5
486,Sable-Sur-Sarthe,FR,2021-05-17 13:15:03,47.8376,-0.3329,62.6,67,20,19.57
487,Svetlogorsk,BY,2021-05-17 13:15:03,52.6333,29.7333,60.57,93,100,8.61
488,Akureyri,IS,2021-05-17 13:15:04,65.6835,-18.0878,37.4,70,90,12.66
489,Kargasok,RU,2021-05-17 13:15:04,59.0556,80.8572,57.31,71,52,8.32
490,Villacarrillo,ES,2021-05-17 13:15:04,38.1156,-3.0848,79.7,30,58,7.65
491,Shenjiamen,CN,2021-05-17 13:15:05,29.9576,122.298,62.29,82,100,5.39
492,Marawi,PH,2021-05-17 13:15:05,7.9986,124.2928,84.99,78,60,1.77
493,Lata,PT,2021-05-17 13:15:06,40.1629,-8.3327,73.99,49,82,7.65
494,Truth Or Consequences,US,2021-05-17 13:14:24,33.1284,-107.2528,59.0,23,1,9.22
495,Sao Felix Do Xingu,BR,2021-05-17 13:15:07,-6.6447,-51.995,83.71,61,48,3.42
496,Puerto Del Rosario,ES,2021-05-17 13:15:07,28.5004,-13.8627,75.2,69,20,21.85
497,Jieshi,CN,2021-05-17 13:15:08,22.8134,115.8257,82.44,84,83,9.93
498,Maniitsoq,GL,2021-05-17 13:15:08,65.4167,-52.9,36.23,70,10,2.46
499,Fort Frances,CA,2021-05-17 13:10:14,48.5999,-93.4003,64.4,52,1,4.61
500,Vernon,CA,2021-05-17 13:14:31,50.2581,-119.2691,59.0,58,100,1.97
501,Leh,IN,2021-05-17 13:15:09,34.1667,77.5833,48.54,37,60,8.39
502,Challans,FR,2021-05-17 13:15:10,46.8436,-1.8749,63.0,72,75,21.85
503,Sitarganj,IN,2021-05-17 13:15:10,28.9333,79.7,96.24,20,98,13.67
504,Watsa,CD,2021-05-17 13:15:11,3.0372,29.5355,87.28,43,100,5.5
505,Sola,VU,2021-05-17 13:15:11,-13.8833,167.55,81.9,78,80,17.2
506,Idil,TR,2021-05-17 13:15:12,37.3411,41.8895,89.6,15,40,13.8
507,Kualakapuas,ID,2021-05-17 13:15:12,-3.0091,114.3876,80.6,83,90,4.61
508,Port-Gentil,GA,2021-05-17 13:15:13,-0.7193,8.7815,84.2,84,75,2.3
509,Ayan,RU,2021-05-17 13:15:13,56.45,138.1667,31.84,97,100,5.55
510,Merrill,US,2021-05-17 13:15:14,45.1805,-89.6835,59.0,82,1,3.11
511,Verkhniy Baskunchak,RU,2021-05-17 13:15:14,48.2256,46.7217,89.47,13,6,20.13
512,Khani,GE,2021-05-17 13:15:14,41.9563,42.9566,60.8,88,90,8.05
513,Plymouth,US,2021-05-17 13:15:15,41.8334,-70.8328,66.2,48,1,3.44
514,Brattleboro,US,2021-05-17 13:15:16,42.8509,-72.5579,66.0,61,13,1.01
515,Nome,US,2021-05-17 13:15:16,64.5011,-165.4064,28.4,80,1,4.09
516,Colares,PT,2021-05-17 13:15:17,38.7992,-9.4469,73.0,56,0,9.22
517,Ishigaki,JP,2021-05-17 13:15:17,24.3448,124.1572,81.25,87,100,14.47
518,Vanimo,PG,2021-05-17 13:15:17,-2.6741,141.3028,80.01,88,99,5.01
519,Zhezkazgan,KZ,2021-05-17 13:15:18,47.8043,67.7144,85.86,20,15,14.29
520,Plettenberg Bay,ZA,2021-05-17 13:15:18,-34.0527,23.3716,61.66,58,1,8.1
521,Kamensk-Uralskiy,RU,2021-05-17 13:15:19,56.4185,61.9329,86.13,25,56,16.4
522,Chumikan,RU,2021-05-17 13:15:20,54.7183,135.315,31.98,97,100,3.44
523,Flin Flon,CA,2021-05-17 13:15:20,54.7682,-101.865,35.6,75,75,6.91
524,Teya,RU,2021-05-17 13:15:21,60.3778,92.6267,43.29,33,2,5.21
525,Zhenlai,CN,2021-05-17 13:15:21,45.8495,123.2973,73.38,21,25,15.1
526,Port Blair,IN,2021-05-17 13:15:22,11.6667,92.75,85.68,73,100,5.61
527,Shwebo,MM,2021-05-17 13:15:22,22.5667,95.7,98.98,27,10,5.3
528,Moctezuma,MX,2021-05-17 13:15:23,29.8,-109.6667,63.03,30,0,2.19
529,Moramanga,MG,2021-05-17 13:15:23,-18.9333,48.2,73.35,58,27,4.94
530,Buxton,GB,2021-05-17 13:15:24,53.2574,-1.9098,55.0,86,100,1.01
531,Onverwacht,SR,2021-05-17 13:15:24,5.5833,-55.1833,84.2,78,75,6.91
532,Abu Samrah,SY,2021-05-17 13:15:25,35.3029,37.1841,83.28,18,10,25.43
533,Khandwa,IN,2021-05-17 13:15:25,21.8333,76.3333,96.87,32,100,12.03
534,Adrar,MR,2021-05-17 13:15:26,20.5022,-10.0711,104.88,8,11,12.17
535,Gayeri,BF,2021-05-17 13:15:26,12.6497,0.4931,106.81,15,100,3.76
536,Promyshlennaya,RU,2021-05-17 13:15:26,54.9159,85.6385,62.6,55,0,8.95
537,Tomohon,ID,2021-05-17 13:15:27,1.3346,124.8392,78.8,94,40,1.14
538,Porto Murtinho,BR,2021-05-17 13:15:27,-21.6989,-57.8825,79.36,45,88,6.33
539,San Luis,AR,2021-05-17 13:15:28,-33.295,-66.3356,60.53,56,96,5.59
540,Baherden,TM,2021-05-17 13:15:28,38.4362,57.4316,93.09,8,0,12.93
541,Salamiyah,SY,2021-05-17 13:15:28,35.0113,37.0532,81.41,22,11,27.13
542,Sivaki,RU,2021-05-17 13:15:29,52.6333,126.75,49.53,46,100,5.75
543,Lashio,MM,2021-05-17 13:15:29,22.9333,97.75,78.82,50,18,1.52
544,Aste,IT,2021-05-17 13:15:30,45.7906,11.0961,66.99,83,11,10.0
545,Oro Valley,US,2021-05-17 13:15:30,32.3909,-110.9665,63.0,28,0,1.99
546,Palamedu,IN,2021-05-17 13:15:31,10.1167,78.1167,84.2,74,40,12.66
547,Tanabe,JP,2021-05-17 13:15:31,33.7333,135.3667,73.0,94,99,1.01
548,Gazalkent,UZ,2021-05-17 13:15:31,41.5581,69.7708,89.6,12,0,6.91
549,Timiryazevskiy,RU,2021-05-17 13:15:32,56.49,84.8769,57.99,76,39,0.81
550,Honiara,SB,2021-05-17 13:15:32,-9.4333,159.95,78.6,86,42,7.2
551,Brae,GB,2021-05-17 13:15:33,60.3964,-1.353,48.2,87,75,5.75
552,Novoagansk,RU,2021-05-17 13:15:33,61.9449,76.6625,43.74,95,100,9.24
553,Isangel,VU,2021-05-17 13:15:33,-19.55,169.2667,75.2,94,40,9.64
554,Mweka,CD,2021-05-17 13:15:34,-4.85,21.5667,90.0,40,95,3.76
555,Nizwa,OM,2021-05-17 13:15:34,22.9333,57.5333,102.45,10,30,8.95
556,Turan,VN,2021-05-17 13:11:28,16.0678,108.2208,84.2,84,20,5.75
557,Choix,MX,2021-05-17 13:15:35,26.7092,-108.3219,68.58,29,0,4.25
558,Wajir,KE,2021-05-17 13:15:36,1.7471,40.0573,93.2,40,75,3.44
559,Sechura,PE,2021-05-17 13:15:36,-5.5569,-80.8222,68.27,77,8,11.45
560,Eureka,US,2021-05-17 13:15:36,40.8021,-124.1637,48.99,96,100,1.16
561,Asmar,AF,2021-05-17 13:15:37,35.0333,71.3581,80.56,38,41,4.97
562,Shingu,JP,2021-05-17 13:15:37,33.7333,135.9833,73.0,94,100,1.01
563,Katobu,ID,2021-05-17 13:15:38,-4.9408,122.5276,75.9,88,100,4.65
564,Arvika,SE,2021-05-17 13:15:38,59.6553,12.5852,53.6,87,75,12.66
565,Redlands,US,2021-05-17 13:11:09,34.0556,-117.1825,57.99,77,90,3.44
566,Ranfurly,NZ,2021-05-17 13:15:39,-45.1333,170.1,52.0,60,91,4.5
567,Gigmoto,PH,2021-05-17 13:15:39,13.7796,124.39,81.45,88,88,9.37
568,Tingi,TZ,2021-05-17 13:15:39,-11.3,35.0333,70.03,71,88,2.39
569,Wanning,CN,2021-05-17 13:15:40,18.8003,110.3967,82.67,86,27,9.42
570,Ozernovskiy,RU,2021-05-17 13:15:41,51.5,156.5167,38.97,96,100,3.78
571,Zeitz,DE,2021-05-17 13:15:41,51.05,12.15,60.01,68,77,12.84
